	idx	parents_id	title	type	definition	corpus	grade
4632	4632	[]	牛吃草问题	3	null	[]	['其他']
4633	4633	[]	物体的比较、排列和分类	3	null	[]	['其他']
4634	4634	[]	特征值、特征向量的应用	3	null	[]	['其他']
4635	4635	[]	特征向量的定义	3	null	[]	['其他']
4636	4636	[]	状态和状态的运算	3	null	[]	['其他']
4637	4637	[]	独立性检验	3	null	[]	['其他']
4638	4638	[]	独立性检验的基本思想	3	null	[]	['其他']
4639	4639	[]	独立性检验的应用	3	null	[]	['其他']
4640	4640	[]	环形跑道问题	3	null	[]	['其他']
4641	4641	[]	球内接多面体	3	null	[]	['其他']
4642	4642	[]	球极三角形	3	null	[]	['其他']
4643	4643	[]	球的球面面积和体积	3	null	[]	['其他']
4646	4646	[]	球面几何与拓扑学的关系	3	null	[]	['其他']
4647	4647	[]	球面几何与欧氏平面几何的异同	3	null	[]	['其他']
4648	4648	[]	生活中的可能性现象	3	null	[]	['其他']
4649	4649	[]	生活中的对称现象	3	null	[]	['其他']
4650	4650	[]	生活中的搭配	3	null	[]	['其他']
4651	4651	[]	用2—9的乘法口诀求商	3	null	[]	['其他']
4652	4652	[]	用三角尺画30°，45°，60°，90°角	3	null	[]	['其他']
4653	4653	[]	用坐标表示轴对称	3	null	[]	['其他']
4654	4654	[]	用定积分求简单几何体的体积	3	null	[]	['其他']
4655	4655	[]	用数学归纳法证明不等式	3	null	[]	['其他']
4656	4656	[]	用辗转相除计算最大公约数	3	null	[]	['其他']
4657	4657	[]	田忌赛马问题	3	null	[]	['其他']
4658	4658	[]	由y=Asin（ωx+φ）的部分图象确定其解析式	3	null	[]	['其他']
4660	4660	[]	电路、电路函数、电路多项式的联系	3	null	[]	['其他']
4661	4661	[]	电路函数	3	null	[]	['其他']
4662	4662	[]	电路多项式	3	null	[]	['其他']
4663	4663	[]	电路的两种状态及其数学表示	3	null	[]	['其他']
4664	4664	[]	画圆	3	null	[]	['其他']
4665	4665	[]	画指定周长的长方形、正方形	3	null	[]	['其他']
4666	4666	[]	画指定度数的角	3	null	[]	['其他']
4667	4667	[]	画指定长、宽（边长）的长方形、正方形	3	null	[]	['其他']
4668	4668	[]	画指定面积的长方形、正方形、三角形	3	null	[]	['其他']
4669	4669	[]	画轴对称图形的对称轴	3	null	[]	['其他']
4670	4670	[]	百以内的减法（不退位）	3	null	[]	['其他']
4671	4671	[]	百以内的减法（退位）	3	null	[]	['其他']
4672	4672	[]	百以内的加法（不进位）	3	null	[]	['其他']
4673	4673	[]	百以内的加法（进位）	3	null	[]	['其他']
4674	4674	[]	百以内的连加，连减，加减混合计算及应用	3	null	[]	['其他']
4675	4675	[]	百分数和分数的互化	3	null	[]	['其他']
4676	4676	[]	百分数的加减乘除运算	3	null	[]	['其他']
4677	4677	[]	百分数的实际应用	3	null	[]	['其他']
4678	4678	[]	百分数的意义，百分数的读法和写法	3	null	[]	['其他']
4679	4679	[]	百分数的计算，百分数的应用题	3	null	[]	['其他']
4680	4680	[]	百分率应用题	3	null	[]	['其他']
4681	4681	[]	盈亏问题	3	null	[]	['其他']
4682	4682	[]	直线、射线、线段的定义	3	null	[]	['其他']
4683	4683	[]	直线、线段和射线的认识	3	null	[]	['其他']
4684	4684	[]	直线与双曲线的位置关系	3	null	[]	['其他']
4687	4687	[]	直线与圆相交的性质	3	null	[]	['其他']
4688	4688	[]	直线与圆锥曲线的关系	3	null	[]	['其他']
4689	4689	[]	直线与圆锥曲线的综合问题	3	null	[]	['其他']
4690	4690	[]	直线与抛物线的位置关系	3	null	[]	['其他']
4691	4691	[]	直线与方程	3	null	[]	['其他']
4692	4692	[]	直线与椭圆的位置关系	3	null	[]	['其他']
4693	4693	[]	直线束及其应用	3	null	[]	['其他']
4694	4694	[]	直线的一般式方程与直线的垂直关系	3	null	[]	['其他']
4695	4695	[]	直线的一般式方程与直线的平行关系	3	null	[]	['其他']
4696	4696	[]	直线的一般式方程与直线的性质	3	null	[]	['其他']
4697	4697	[]	直线的倾斜角	3	null	[]	['其他']
4698	4698	[]	直线的图象特征与倾斜角、斜率的关系	3	null	[]	['其他']
4699	4699	[]	直线的性质	3	null	[]	['其他']
4700	4700	[]	直线的斜率	3	null	[]	['其他']
4701	4701	[]	直线的极坐标方程	3	null	[]	['其他']
4702	4702	[]	直线的法线式	3	null	[]	['其他']
4703	4703	[]	直角三角形全等的判定定理的证明	3	null	[]	['其他']
4704	4704	[]	相互独立事件	3	null	[]	['其他']
4705	4705	[]	相互独立事件的概率乘法公式	3	null	[]	['其他']
4706	4706	[]	相交弦定理	3	null	[]	['其他']
4707	4707	[]	相交弦所在直线的方程	3	null	[]	['其他']
4712	4712	[]	相似三角形的性质（份数、比例）	3	null	[]	['其他']
4713	4713	[]	相等和值问题	3	null	[]	['其他']
4714	4714	[]	相遇问题	3	null	[]	['其他']
4715	4715	[]	看图比较	3	null	[]	['其他']
4716	4716	[]	真题集萃	3	null	[]	['其他']
4717	4717	[]	矩阵与变换	3	null	[]	['其他']
4718	4718	[]	矩阵与矩阵的乘法的意义	3	null	[]	['其他']
4719	4719	[]	矩阵乘法的性质	3	null	[]	['其他']
4720	4720	[]	确定直线位置的几何要素	3	null	[]	['其他']
4721	4721	[]	确定轴对称图形的对称轴条数及位置	3	null	[]	['其他']
4722	4722	[]	离散对数	3	null	[]	['其他']
4723	4723	[]	离散对数在加密和数字签名中的应用	3	null	[]	['其他']
4724	4724	[]	离散对数在密钥交换和分配中的应用	3	null	[]	['其他']
4725	4725	[]	科学计数法——原数	3	null	[]	['其他']
4726	4726	[]	科学记数法——表示较大的数	3	null	[]	['其他']
4727	4727	[]	科学记数法——表示较小的数	3	null	[]	['其他']
4728	4728	[]	科学记数法与有效数字	3	null	[]	['其他']
4729	4729	[]	积的变化规律	3	null	[]	['其他']
4730	4730	[]	程序框图的三种基本逻辑结构的应用	3	null	[]	['其他']
4731	4731	[]	空间与图形	3	null	[]	['其他']
4732	4732	[]	空间向量与立体几何	3	null	[]	['其他']
4733	4733	[]	空间向量及其线性运算	3	null	[]	['其他']
4734	4734	[]	空间图形的公理	3	null	[]	['其他']
4735	4735	[]	空间点、线、面的位置	3	null	[]	['其他']
4736	4736	[]	空间直线的向量参数方程	3	null	[]	['其他']
4737	4737	[]	空集的定义、性质及运算	3	null	[]	['其他']
4738	4738	[]	立体图形	3	null	[]	['其他']
4739	4739	[]	立体图形的分类及识别	3	null	[]	['其他']
4740	4740	[]	立体图形的容积	3	null	[]	['其他']
4741	4741	[]	立体图形的展开图	3	null	[]	['其他']
4742	4742	[]	立方公式	3	null	[]	['其他']
4743	4743	[]	竖式数字谜	3	null	[]	['其他']
4744	4744	[]	第二数学归纳法	3	null	[]	['其他']
4745	4745	[]	等分圆周的尺规作图问题	3	null	[]	['其他']
4746	4746	[]	等可能事件	3	null	[]	['其他']
4747	4747	[]	等可能事件的概率	3	null	[]	['其他']
4748	4748	[]	等差关系的确定	3	null	[]	['其他']
4751	4751	[]	等差数列与一次函数的关系	3	null	[]	['其他']
4752	4752	[]	等式的意义	3	null	[]	['其他']
4753	4753	[]	等比关系的确定	3	null	[]	['其他']
4756	4756	[]	等比数列与指数函数的关系	3	null	[]	['其他']
4757	4757	[]	等积变形（位移、割补）	3	null	[]	['其他']
4758	4758	[]	等腰三角形与等边三角形	3	null	[]	['其他']
4759	4759	[]	等腰三角形的判定定理	3	null	[]	['其他']
4760	4760	[]	等边三角形的判定方法	3	null	[]	['其他']
4761	4761	[]	等量关系与方程	3	null	[]	['其他']
4762	4762	[]	筛选与枚举	3	null	[]	['其他']
4763	4763	[]	简单事件发生的可能性求解	3	null	[]	['其他']
4764	4764	[]	简单化学分子模型的对称群	3	null	[]	['其他']
4765	4765	[]	简单周期现象中的规律	3	null	[]	['其他']
4766	4766	[]	简单图形的折叠问题	3	null	[]	['其他']
4767	4767	[]	简单图形覆盖现象中的规律	3	null	[]	['其他']
4768	4768	[]	简单的工程问题	3	null	[]	['其他']
4769	4769	[]	简单的归一应用题	3	null	[]	['其他']
4770	4770	[]	简单的归总应用题	3	null	[]	['其他']
4771	4771	[]	简单的排列、组合	3	null	[]	['其他']
4772	4772	[]	简单的极端原理	3	null	[]	['其他']
4773	4773	[]	简单的枚举法	3	null	[]	['其他']
4774	4774	[]	简单的立方体切拼问题	3	null	[]	['其他']
4775	4775	[]	简单的等周问题	3	null	[]	['其他']
4776	4776	[]	简单的等量代换问题	3	null	[]	['其他']
4777	4777	[]	简单的组合恒等式	3	null	[]	['其他']
4778	4778	[]	简单的统计表	3	null	[]	['其他']
4779	4779	[]	简单的行程问题	3	null	[]	['其他']
4780	4780	[]	简单线性规划	3	null	[]	['其他']
4781	4781	[]	简单统计问题	3	null	[]	['其他']
4782	4782	[]	简单规划问题	3	null	[]	['其他']
4783	4783	[]	简单调查表的设计	3	null	[]	['其他']
4784	4784	[]	算式谜、数阵与进位制	3	null	[]	['其他']
4785	4785	[]	算术中的规律	3	null	[]	['其他']
4786	4786	[]	算法与框图	3	null	[]	['其他']
4787	4787	[]	算法初步与框图	3	null	[]	['其他']
4788	4788	[]	算法思想的历程	3	null	[]	['其他']
4789	4789	[]	算法的复杂性	3	null	[]	['其他']
4790	4790	[]	繁分数的化简	3	null	[]	['其他']
4791	4791	[]	约分、通分	3	null	[]	['其他']
4792	4792	[]	约数与倍数	3	null	[]	['其他']
4793	4793	[]	约数个数与约数和定理	3	null	[]	['其他']
4794	4794	[]	线段与角的综合	3	null	[]	['其他']
4795	4795	[]	线段的性质	3	null	[]	['其他']
4796	4796	[]	组合几何	3	null	[]	['其他']
4797	4797	[]	组合图形的体积	3	null	[]	['其他']
4798	4798	[]	组合图形的计数	3	null	[]	['其他']
4799	4799	[]	组合图形的面积	3	null	[]	['其他']
4800	4800	[]	组合恒等式	3	null	[]	['其他']
4801	4801	[]	组合数公式的推导	3	null	[]	['其他']
4802	4802	[]	组合计数	3	null	[]	['其他']
4803	4803	[]	组合问题	3	null	[]	['其他']
4804	4804	[]	绘制扇形统计图	3	null	[]	['其他']
4805	4805	[]	绘制条形统计图	3	null	[]	['其他']
4806	4806	[]	绘制简单实际问题的流程图	3	null	[]	['其他']
4807	4807	[]	绘制结构图	3	null	[]	['其他']
4808	4808	[]	绘制统筹图的方法	3	null	[]	['其他']
4809	4809	[]	绝对值不等式的解法	3	null	[]	['其他']
4810	4810	[]	绝对值函数的最值	3	null	[]	['其他']
4811	4811	[]	绝对值的性质	3	null	[]	['其他']
4814	4814	[]	统筹图中参数的计算	3	null	[]	['其他']
4815	4815	[]	统筹图的关键路求法及其重要性	3	null	[]	['其他']
4816	4816	[]	统筹法与图论初步、风险与决策	3	null	[]	['其他']
4817	4817	[]	统筹法中的基本概念	3	null	[]	['其他']
4818	4818	[]	统计与概率	3	null	[]	['其他']
4819	4819	[]	统计与统计案例	3	null	[]	['其他']
4820	4820	[]	统计图的特点	3	null	[]	['其他']
4823	4823	[]	统计图表的填补	3	null	[]	['其他']
4824	4824	[]	统计图表的综合分析、解释和应用	3	null	[]	['其他']
4825	4825	[]	统计知识	3	null	[]	['其他']
4826	4826	[]	统计结果的解释和据此作出的判断和预测	3	null	[]	['其他']
4830	4830	[]	综合法的思考过程、特点及应用	3	null	[]	['其他']
4831	4831	[]	群的乘法表	3	null	[]	['其他']
4832	4832	[]	翻折变换（折叠问题）	3	null	[]	['其他']
4833	4833	[]	聚类分析的应用	3	null	[]	['其他']
4834	4834	[]	自然数的认识	3	null	[]	['其他']
4835	4835	[]	行程问题	3	null	[]	['其他']
4836	4836	[]	补集及其运算	3	null	[]	['其他']
4837	4837	[]	表内乘法	3	null	[]	['其他']
4838	4838	[]	表内乘法（2-9的乘法口诀）	3	null	[]	['其他']
4839	4839	[]	表内除法	3	null	[]	['其他']
4840	4840	[]	表面展开图	3	null	[]	['其他']
4841	4841	[]	裴波那契数列	3	null	[]	['其他']
4842	4842	[]	裴蜀定理	3	null	[]	['其他']
4843	4843	[]	西姆松定理	3	null	[]	['其他']
4844	4844	[]	覆盖	3	null	[]	['其他']
4845	4845	[]	观察物体（上面，正面，右面）	3	null	[]	['其他']
4846	4846	[]	观察物体（角度）	3	null	[]	['其他']
4847	4847	[]	规则立体图形的体积	3	null	[]	['其他']
4848	4848	[]	规则立体图形的表面积	3	null	[]	['其他']
4849	4849	[]	角的变换、收缩变换	3	null	[]	['其他']
4850	4850	[]	角的定义	3	null	[]	['其他']
4851	4851	[]	角的概念及其分类	3	null	[]	['其他']
4852	4852	[]	角的画法	3	null	[]	['其他']
4854	4854	[]	角的认识，角的分类（直角，锐角，钝角）	3	null	['角的认识，角的分类（直角，锐角和钝角）']	['其他']
4857	4857	[]	解一元二次方程——换元法	3	null	[]	['其他']
4858	4858	[]	解一元二次方程——直接开平方法	3	null	[]	['其他']
4860	4860	[]	解一阶线性差分方程组	3	null	[]	['其他']
4861	4861	[]	解一阶线性差分方程组的算法框图	3	null	[]	['其他']
4862	4862	[]	解三角形的实际应用	3	null	[]	['其他']
4863	4863	[]	解二元一次方程组——代入消元法	3	null	[]	['其他']
4864	4864	[]	解二元一次方程组——加减消元法	3	null	[]	['其他']
4865	4865	[]	解决古希腊三大作图问题的思想方法及作用	3	null	[]	['其他']
4866	4866	[]	解比例	3	null	[]	['其他']
4867	4867	[]	解直角三角形	3	null	[]	['其他']
4868	4868	[]	解直角三角形的应用——仰角	3	null	[]	['其他']
4869	4869	[]	解直角三角形的应用——坡度	3	null	[]	['其他']
4870	4870	[]	解直角三角形的应用——方向	3	null	[]	['其他']
4871	4871	[]	计数单位	3	null	[]	['其他']
4872	4872	[]	计数原理	3	null	[]	['其他']
4873	4873	[]	计数原理的应用	3	null	[]	['其他']
4874	4874	[]	计数方法	3	null	[]	['其他']
4875	4875	[]	计数问题	3	null	[]	['其他']
4880	4880	[]	计算器——标准差与方差	3	null	[]	['其他']
4881	4881	[]	计算器——角的换算	3	null	[]	['其他']
4883	4883	[]	计算器与复杂的运算	3	null	[]	['其他']
4885	4885	[]	计量单位中单复名数的改写	3	null	[]	['其他']
4886	4886	[]	认识乘法	3	null	[]	['其他']
4887	4887	[]	认识人民币及简单的计算	3	null	[]	['其他']
4888	4888	[]	认识千以内的数	3	null	[]	['其他']
4890	4890	[]	认识时间	3	null	[]	['其他']
4891	4891	[]	认识物体	3	null	[]	['其他']
4892	4892	[]	认识钟表	3	null	[]	['其他']
4893	4893	[]	认识除法	3	null	[]	['其他']
4894	4894	[]	设计求解一元二次不等式的程序框图	3	null	[]	['其他']
4895	4895	[]	设计程序框图解决实际问题	3	null	[]	['其他']
4896	4896	[]	设计统计活动	3	null	[]	['其他']
4897	4897	[]	诱导公式一	3	null	[]	['其他']
4898	4898	[]	诱导公式的作用	3	null	[]	['其他']
4899	4899	[]	诱导公式的推导	3	null	[]	['其他']
4900	4900	[]	象形统计图	3	null	[]	['其他']
4901	4901	[]	负数的意义及其应用	3	null	[]	['其他']
4902	4902	[]	货币、人民币及其常用单位	3	null	[]	['其他']
4903	4903	[]	货币、人民币的单位换算	3	null	[]	['其他']
4904	4904	[]	质因数分解	3	null	[]	['其他']
4905	4905	[]	质数与合数	3	null	[]	['其他']
4906	4906	[]	质量及质量的常用单位	3	null	[]	['其他']
4907	4907	[]	质量的单位换算	3	null	[]	['其他']
4908	4908	[]	费马小定理	3	null	[]	['其他']
4909	4909	[]	超几何分布的应用	3	null	[]	['其他']
4910	4910	[]	路线图	3	null	[]	['其他']
4911	4911	[]	路线选择问题	3	null	[]	['其他']
4912	4912	[]	转移概率与转移概率矩阵	3	null	[]	['其他']
4913	4913	[]	轴对称	3	null	[]	['其他']
4915	4915	[]	轴对称变换	3	null	[]	['其他']
4916	4916	[]	轴对称图形的辨识	3	null	[]	['其他']
4917	4917	[]	轴对称，轴对称图形	3	null	[]	['其他']
4918	4918	[]	辨识成正比例的量和成反比例的量	3	null	[]	['其他']
4919	4919	[]	过直线上或直线外一点作直线的垂线	3	null	[]	['其他']
4920	4920	[]	过直线外一点作已知直线的平行线	3	null	[]	['其他']
4921	4921	[]	运用公式法	3	null	['公式法']	['其他']
4922	4922	[]	运算定律与简便运算	3	null	[]	['其他']
4923	4923	[]	近代数学两巨星──欧拉与高斯	3	null	[]	['其他']
4924	4924	[]	近似数与有效数字	3	null	[]	['其他']
4925	4925	[]	近似数及其求法	3	null	[]	['其他']
4926	4926	[]	进位加法	3	null	[]	['其他']
4927	4927	[]	进率与换算	3	null	[]	['其他']
4928	4928	[]	进行曲面三角剖分	3	null	[]	['其他']
4929	4929	[]	进行简单的合情推理	3	null	[]	['其他']
4930	4930	[]	进行简单的演绎推理	3	null	[]	['其他']
4931	4931	[]	连分数（特殊的繁分数）	3	null	[]	['其他']
4932	4932	[]	连续变量离散化的思想及简单应用	3	null	[]	['其他']
4933	4933	[]	追及问题	3	null	[]	['其他']
4934	4934	[]	退位减法	3	null	[]	['其他']
4935	4935	[]	逆反电路	3	null	[]	['其他']
4936	4936	[]	逆推问题	3	null	[]	['其他']
4937	4937	[]	逆矩阵可能不存在的证明	3	null	[]	['其他']
4938	4938	[]	逐次逼近作图法	3	null	[]	['其他']
4939	4939	[]	递归	3	null	[]	['其他']
4940	4940	[]	递归数列及其性质	3	null	[]	['其他']
4941	4941	[]	通讯安全中的基本问题	3	null	[]	['其他']
4942	4942	[]	通讯安全中的有关概念	3	null	[]	['其他']
4943	4943	[]	通过操作实验探索规律	3	null	[]	['其他']
4944	4944	[]	逻辑推理问题	3	null	[]	['其他']
4945	4945	[]	逻辑联结词“且”	3	null	[]	['其他']
4946	4946	[]	逻辑联结词“或”	3	null	[]	['其他']
4947	4947	[]	逻辑联结词“非”	3	null	[]	['其他']
4948	4948	[]	部分分式	3	null	[]	['其他']
4949	4949	[]	重叠问题	3	null	[]	['其他']
4950	4950	[]	钟表与时间	3	null	[]	['其他']
4951	4951	[]	钟面上的追及问题	3	null	[]	['其他']
4952	4952	[]	钱币问题	3	null	[]	['其他']
4953	4953	[]	锐角三角函数	3	null	[]	['其他']
4954	4954	[]	错车问题	3	null	[]	['其他']
4957	4957	[]	长度、周长的估算	3	null	[]	['其他']
4959	4959	[]	长度单位（毫米，分米，千米）	3	null	[]	['其他']
4960	4960	[]	长度单位（米，厘米）	3	null	[]	['其他']
4961	4961	[]	长度及长度的常用单位	3	null	[]	['其他']
4962	4962	[]	长度比较	3	null	[]	['其他']
